"Division";"N° de match";"Equipe 1";"Equipe 2";"Date de rencontre";"Heure";"Salle";"Score 1";"Forfait 1";"Score 2";"Forfait 2";"Etat de la dérogation";
"RFU15";"6095";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"IE - CTC RIEZ VIE-ST JEAN DE MONTS-LE PERRIER - ETOILE RIEZ VIE BASKET";"21/11/2015";"16:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RFU15";"6120";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"HERBIERS VENDEE BASKET";"05/12/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RFU15";"6083";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"BEAUPREAU FIEF SAUVIN BASKET";"14/11/2015";"16:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RFU17";"4029";"IE - CTC LAVAL AGGLOMERATION BASKET - ST BERTHEVIN US BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"10/10/2015";"18:00";"SALLE COSEC";"";"false";"";"false";
"RM-A";"4802";"BASKET CLUB BASSE LOIRE";"ALPC MOULIN NANTES BASKET";"04/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RFU17";"4114";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"CHOLET BASKET";"05/12/2015";"18:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RMU15";"5149";"ETOILE DE CLISSON BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"05/12/2015";"16:00";"SALLE BRETAGNE";"";"false";"";"false";
"RFU15";"6023";"BEAUPREAU FIEF SAUVIN BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"03/10/2015";"16:00";"SALLE DU 8 MAI BEAUPREAU";"";"false";"";"false";
"RFU17";"4005";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"ORVAULT SPORTS BASKET";"26/09/2015";"18:00";"SALLE OMNISPORTS B - Y. SOUVRE";"39";"false";"52";"false";
"RFU17";"4041";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"ANGERS - ETOILE D'OR ST LEONARD";"17/10/2015";"18:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"RFU17";"4054";"CHOLET BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"31/10/2015";"14:00";"SALLE JOACHIM DU BELLAY";"";"false";"";"false";
"RFU17";"4065";"ORVAULT SPORTS BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"07/11/2015";"18:00";"SALLE AGENOR DE LA FREBAUDIERE";"";"false";"";"false";
"CLAF 1/32";"7";"ROUANS BASKET CLUB";"BASKET CLUB BASSE LOIRE";"17/10/2015";"20:30";"SALLE DE ROUANS";"";"false";"";"false";
"RM-A";"4825";"HIRONDELLE S JULIEN CONCELLES";"BASKET CLUB BASSE LOIRE";"13/12/2015";"00:00";"SALLE DU CHEVALIER";"";"false";"";"false";
"U11M-1Ph";"20051";"USSM ST PHILBERT DE GD LIEU - 1";"BASKET CLUB BASSE LOIRE - 1";"28/11/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"DM4";"2863";"CHOLTIERE PAULX MER MORTE - 3";"BASKET CLUB BASSE LOIRE - 2";"27/09/2015";"14:00";"SALLE DES SPORTS DE PAULX";"42";"false";"64";"false";
"DM4";"2905";"ELAN DE GORGES";"BASKET CLUB BASSE LOIRE - 2";"06/12/2015";"17:30";"COMPLEXE DE LA MARGERIE";"";"false";"";"false";
"U17F-1Ph";"11100";"EN - CTC LOIRE ACHENEAU BASKET";"AS SAINT ROGATIEN NANTES";"22/11/2015";"10:00";"SALLE D'HERBAUGES";"";"false";"";"false";
"U17F-1Ph";"11084";"EN - CTC LOIRE ACHENEAU BASKET";"REZE BASKET 44";"04/10/2015";"11:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U17F-1Ph";"11092";"EN - CTC LOIRE ACHENEAU BASKET";"Exempt";"08/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U17F-1Ph";"11104";"AL ST SEBASTIEN SUR LOIRE";"EN - CTC LOIRE ACHENEAU BASKET";"29/11/2015";"13:30";"GYMNASE DU DOUET";"";"false";"";"false";
"U17F-1Ph";"11108";"EN - CTC LOIRE ACHENEAU BASKET";"SUD RETZ BASKET";"06/12/2015";"11:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM3";"527";"BASKET CLUB BASSE LOIRE";"IE - GUYONNIERE";"04/10/2015";"13:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM3";"510";"TESSOUALLE";"BASKET CLUB BASSE LOIRE";"27/09/2015";"15:30";"SALLE LES CHENES";"50";"false";"71";"false";
"RM3";"544";"BEAUPREAU FIEF SAUVIN BASKET";"BASKET CLUB BASSE LOIRE";"10/10/2015";"20:30";"SALLE DE FIEF";"";"false";"";"false";
"RM3";"561";"BASKET CLUB BASSE LOIRE";"POMJEANNAIS BASKET CLUB";"08/11/2015";"15:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM3";"601";"BASKET CLUB BASSE LOIRE";"LUCON BASKET CLUB - 2";"21/11/2015";"20:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM3";"620";"BASKET CLUB BASSE LOIRE";"PAYS DES OLONNES BASKET - 2";"29/11/2015";"13:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM3";"654";"BASKET CLUB BASSE LOIRE";"AL GARENNES NANTES";"13/12/2015";"14:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RMU15";"5105";"IE - CTC LUÇON-STE GEMME - LUCON BASKET CLUB";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"14/11/2015";"16:00";"SALLE DES COMMEES LUCON";"";"false";"";"false";
"RMU15";"5118";"IE - CTC RIEZ VIE-ST JEAN DE MONTS-LE PERRIER - ETOILE RIEZ VIE BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"21/11/2015";"16:00";"COMPLEXE SPORTIF - SALLE A";"";"false";"";"false";
"RFU15";"6060";"HERBIERS VENDEE BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"31/10/2015";"16:00";"SALLE ETENDUERE HERBIERS";"";"false";"";"false";
"RFU15";"6107";"SEGUINIERE (LA) ST LOUIS BASKET";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"28/11/2015";"16:00";"SALLE DE L'ARCEAU N 1";"";"false";"";"false";
"RFU17";"4017";"POIRE SUR VIE";"IE - CTC LOIRE ACHENEAU BASKET - BASKET CLUB BASSE LOIRE";"03/10/2015";"18:00";"SALLE DE L'IDONNIERE";"";"false";"";"false";
